url,name/title,address,price,area,price-per-area,floor/store,no of rooms,year of construction,parking space,market,form of ownership,condition,rent,heating,advertiser type,elevator,outdoor area,building type,building material
https://www.otodom.pl/pl/oferta/przestronne-m3-klucze-na-juz-nowoczesne-osiedle-ID4nAPy,"Przestronne M3, Klucze na już, Nowoczesne osiedle","Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",999 000 zł,"69,12 m²",14 453 zł/m²,3/8,3,2023,garaż/miejsce parkingowe,pierwotny,,do wykończenia,,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,pustak
https://www.otodom.pl/pl/oferta/4-pok-apartamanet-park-lotnikow-gotowe-ii-2024-ID4pgu3,4 pok.| Apartamanet| Park Lotników| Gotowe Ii 2024,"Aleja Jana Pawła II, Rakowice, Prądnik Czerwony, Kraków, małopolskie",1 631 014 zł,"87,22 m²",18 700 zł/m²,2/4,4,2024,,pierwotny,,do wykończenia,,,biuro nieruchomości,nie,balkon,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4pgyo,2-pokojowe mieszkanie 45m2 + balkon Bezpośrednio,"ul. Węglarska, Płaszów, Podgórze, Kraków, małopolskie",711 647 zł,"45,79 m²",15 542 zł/m²,4/5,2,,garaż/miejsce parkingowe,,pełna własność,do wykończenia,,,,,balkon,,
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-kameralnej-inwestycji-ID4oBPx,Nowoczesny apartament w kameralnej inwestycji,"ul. Forteczna, Kliny, Swoszowice, Kraków, małopolskie",1 475 000 zł,"91,5 m²",16 120 zł/m²,1/2,5,2023,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,300 zł,miejskie,biuro nieruchomości,nie,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/dominikanow-m41-48-54m2-2-pok-balkon-ID4nPuT,"DOMINIKANÓW / M41 / 48,54m2 / 2 pok. / balkon","ul. Dominikanów, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",864 000 zł,"48,54 m²",17 800 zł/m²,3/4,2,2025,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,deweloper,tak,balkon,apartamentowiec,żelbet
https://www.otodom.pl/pl/oferta/faktoria-mlyn-mieszkanie-3-pok-b1-b2-p2-m17-ID4kDIK,Faktoria Młyn | mieszkanie 3-pok. | B1.B2.P2.M17,"ul. Kocmyrzowska, Bieńczyce, Bieńczyce, Kraków, małopolskie",930 248 zł,"60,5 m²",15 376 zł/m²,2/4,3,,,,pełna własność,do wykończenia,,,,,,,
https://www.otodom.pl/pl/oferta/kameralna-inwestycja-na-ruczaju-3-pokoje-ogrodek-ID4poHv,Kameralna Inwestycja na Ruczaju 3 pokoje +ogródek,"ul. Magnolii, Ruczaj, Dębniki, Kraków, małopolskie",856 650 zł,"57,11 m²",15 000 zł/m²,,3,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,do wykończenia,,miejskie,biuro nieruchomości,nie,ogródek,blok,pustak
https://www.otodom.pl/pl/oferta/kawalerka-20m2-ul-komandosow-blisko-wawelu-ID4pd99,Kawalerka 20m2 ul. Komandosów blisko WAWELU,"ul. Komandosów, Ludwinów, Dębniki, Kraków, małopolskie",399 000 zł,20 m²,19 950 zł/m²,4/4,1,brak informacji,,wtórny,pełna własność,do remontu,395 zł,miejskie,biuro nieruchomości,nie,,blok,brak informacji
https://www.otodom.pl/pl/oferta/nowe-3-pok-2-garaze-komorka-smart-klima-ID4opiI,Nowe 3-pok | 2 Garaże | Komórka | Smart | Klima,"ul. Lublańska 13, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",1 065 000 zł,60 m²,17 750 zł/m²,3/4,3,2023,garaż/miejsce parkingowe,pierwotny,pełna własność,do zamieszkania,500 zł,miejskie,prywatny,tak,balkon,apartamentowiec,cegła
https://www.otodom.pl/pl/oferta/studio-z-duzym-ogrodkiem-w-luksusowej-inwestycji-ID4mylv,Studio z dużym ogródkiem w luksusowej inwestycji,"Grzegórzki, Grzegórzki, Kraków, małopolskie",656 000 zł,"30,53 m²",21 487 zł/m²,parter/4,1,2023,,wtórny,pełna własność,do zamieszkania,500 zł,miejskie,biuro nieruchomości,tak,"balkon, ogródek, taras",apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/wola-justowska-ul-niezapominajek-4-pok-eng-ua-ID4poOj,Wola Justowska|ul.Niezapominajek| 4 Pok|Eng/Ua,"ul. Niezapominajek, Chełm, Zwierzyniec, Kraków, małopolskie",1 326 100 zł,"74,5 m²",17 800 zł/m²,1/2,4,2007,garaż/miejsce parkingowe,pierwotny,,do zamieszkania,1 010 zł,gazowe,biuro nieruchomości,nie,balkon,apartamentowiec,brak informacji
https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-ID4oZw3,Bezpośrednio sprzedam,"ul. Rydlówka, Stare Podgórze, Podgórze, Kraków, małopolskie",569 000 zł,27 m²,21 074 zł/m²,parter/3,1,2017,,wtórny,pełna własność,do zamieszkania,318 zł,miejskie,prywatny,tak,"balkon, ogródek",blok,brak informacji
https://www.otodom.pl/pl/oferta/inwestycyjna-kawalerka-24m2-ul-lubomirskiego-ID4ptS7,Inwestycyjna kawalerka | 24m2 | ul.Lubomirskiego |,"ul. Aleksandra Lubomirskiego, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",519 000 zł,"24,14 m²",21 500 zł/m²,parter/3,1,1930,,wtórny,pełna własność,do zamieszkania,650 zł,miejskie,biuro nieruchomości,nie,,kamienica,brak informacji
https://www.otodom.pl/pl/oferta/reduta-2-pok-2015-r-balkon-klima-winda-aktualne-ID4plFn,"REDUTA 2 pok 2015 r , balkon,klima,winda aktualne","ul. Reduta, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",729 000 zł,"48,18 m²",15 131 zł/m²,3/5,2,2015,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,545 zł,miejskie,biuro nieruchomości,tak,balkon,blok,żelbet
https://www.otodom.pl/pl/oferta/apartament-3-pokoje-66-53-m2-ul-szafrana-5d-eng-ID4oabG,"Apartament,3 pokoje,66.53 m2,ul.Szafrana 5D,ENG","ul. Tadeusza Szafrana, Stare Podgórze, Podgórze, Kraków, małopolskie",1 195 000 zł,"66,53 m²",17 962 zł/m²,4/6,3,2014,garaż/miejsce parkingowe,wtórny,pełna własność,do zamieszkania,860 zł,miejskie,biuro nieruchomości,tak,balkon,apartamentowiec,beton
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-rewelacyjnej-lokalizacji-ID4p5PT,Przytulne mieszkanie w rewelacyjnej lokalizacji,"Aleja płk. Władysława Beliny-Prażmowskiego, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",579 000 zł,"30,5 m²",18 984 zł/m²,2/3,1,1940,,wtórny,,do zamieszkania,300 zł,gazowe,biuro nieruchomości,nie,ogródek,kamienica,cegła
https://www.otodom.pl/pl/oferta/wyjatkowe-3pok-oddzielna-jasna-kuchnia-ID4poEy,Wyjątkowe - 3pok. + oddzielna jasna kuchnia !!!,"Stare Podgórze, Podgórze, Kraków, małopolskie",849 000 zł,49 m²,17 327 zł/m²,1/5,2,2024,garaż/miejsce parkingowe,pierwotny,pełna własność,,,,biuro nieruchomości,tak,balkon,blok,brak informacji
https://www.otodom.pl/pl/oferta/2-pokoje-scisle-centrum-do-remontu-ID4oZtx,2 pokoje | Ścisłe Centrum | Do remontu |,"ul. Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",609 000 zł,"35,7 m²",17 059 zł/m²,3/3,2,1914,,wtórny,pełna własność,do remontu,500 zł,,biuro nieruchomości,nie,,kamienica,cegła
https://www.otodom.pl/pl/oferta/krakow-azory-makowskiego-sprzedaz-inwestycja-ID4orwq,"Kraków, Azory, Makowskiego - sprzedaż - inwestycja","ul. Tadeusza Makowskiego, Azory, Prądnik Biały, Kraków, małopolskie",670 000 zł,49 m²,13 673 zł/m²,1/4,3,1980,,wtórny,pełna własność,do zamieszkania,700 zł,miejskie,prywatny,nie,,blok,pustak
