url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24635656.html","Mieszkanie, ul. Przybyszewskiego","Przybyszewskiego, Dzielnica VI Bronowice, Kraków, małopolskie",1 642 213 zł,"83,15 m²","19 750,01 zł/m²",1,3.0,4,2023,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24655192.html",Kawalerka Kraków,"Prądnik Czerwony, Kraków, małopolskie",479 000 zł,"26,70 m²","17 940,07 zł/m²",2,5.0,1,2010,-,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24767175.html","Mieszkanie, ul. Poznańska","Poznańska, Krowodrza, Kraków, małopolskie",1 899 000 zł,"83,23 m²","22 816,29 zł/m²",2,5.0,3,2009,tak,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24777574.html","Mieszkanie, Osiedle Tysiąclecia","Osiedle Tysiąclecia, Mistrzejowice, Kraków, małopolskie",630 000 zł,47 m²,"13 404,26 zł/m²",4,4.0,3,1969,-,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24625238.html","Mieszkanie, ul. Petrażyckiego","Petrażyckiego, Opatkowice, Kraków, małopolskie",559 000 zł,"57,29 m²","9 757,37 zł/m²",2,3.0,3,2023,przynależne na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,deweloperski/24541790.html","Apartament, ul. Przewóz","Przewóz, Płaszów, Kraków, małopolskie",1 365 000 zł,80 m²,"17 062,50 zł/m²",4,4.0,3,2023,garaż,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24735722.html","Mieszkanie, Aleja płk. Władysława Beliny-Prażmowskiego","Aleja płk. Władysława Beliny-Prażmowskiego, Grzegórzki, Kraków, małopolskie",579 000 zł,"30,50 m²","18 983,61 zł/m²",2,3.0,1,1940,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24776521.html","Mieszkanie, ul. Zgody","Zgody, Zgody, Kraków, małopolskie",820 000 zł,"61,10 m²","13 420,62 zł/m²",parter,4.0,3,1950,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24163153.html","Mieszkanie, ul. Banacha","Banacha, Prądnik Biały, Kraków, małopolskie",589 000 zł,36 m²,"16 361,11 zł/m²",3,5.0,2,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24715226.html","Kawalerka, ul. Żabiniec","Żabiniec, Żabiniec, Kraków, małopolskie",629 000 zł,"25,91 m²","24 276,34 zł/m²",parter,5.0,1,2017,-,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24737845.html",Kawalerka Kraków,"Borek Fałęcki, Kraków, małopolskie",210 000 zł,17 m²,"12 352,94 zł/m²",1,1.0,1,-,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24607028.html","Mieszkanie, ul. Przybyszewskiego","Przybyszewskiego, Dzielnica VI Bronowice, Kraków, małopolskie",2 032 380 zł,"96,78 m²",21 000 zł/m²,parter,3.0,4,2023,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24679923.html","Apartament, ul. Masarska","Masarska, Grzegórzki, Kraków, małopolskie",990 000 zł,39 m²,"25 384,62 zł/m²",parter,6.0,2,2015,garaż,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nowe-wykonczone/24765732.html","Mieszkanie, ul. Bartla","Bartla, Kliny, Kraków, małopolskie",660 000 zł,"41,90 m²",15 752 zł/m²,parter,,2,2001,przynależne na terenie ogrodzonym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,nad-rzeka/24768395.html",Apartament,"Bajeczna, Grzegórzki, Kraków, małopolskie",649 000 zł,"30,13 m²","21 539,99 zł/m²",5,6.0,1,2018,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24729916.html","Mieszkanie, ul. Bojki","Bojki, Kurdwanów, Kraków, małopolskie",849 999 zł,65 m²,"13 076,91 zł/m²",parter,5.0,2,2011,tak,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24717650.html",Mieszkanie Kraków,"Kazimierz, Kraków, małopolskie",690 000 zł,"41,12 m²","16 780,16 zł/m²",2,2.0,2,1900,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24656981.html","Mieszkanie, Osiedle Piastów","Osiedle Piastów, Mistrzejowice, Kraków, małopolskie",820 000 zł,"48,05 m²","17 065,56 zł/m²",3,9.0,3,2022,przynależne na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski,przy-lesie/24761913.html",Mieszkanie Kraków,"Ruczaj, Kraków, małopolskie",825 000 zł,"56,92 m²","14 494,03 zł/m²",1,3.0,3,-,-,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24742249.html","Mieszkanie, ul. Praska","Praska, Dębniki, Kraków, małopolskie",972 000 zł,"44,41 m²","21 886,96 zł/m²",2,3.0,2,2018,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24775010.html","Mieszkanie, ul. Chocimska","Kraków, małopolskie",2 100 000 zł,270 m²,"7 777,78 zł/m²",parter,1.0,3,1935,tak,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,przy-lesie/24762368.html",Mieszkanie,"Pana Tadeusza, Zabłocie, Kraków, małopolskie",1 159 686 zł,"58,57 m²",19 800 zł/m²,3,7.0,3,2024,tak,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24783395.html","Apartament, ul. Domagały","Domagały, Nowy Bieżanów, Kraków, małopolskie",791 000 zł,"52,80 m²","14 981,06 zł/m²",parter,4.0,3,2022,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24520701.html","Mieszkanie, ul. Myśliwska","Myśliwska, Płaszów, Kraków, małopolskie",675 100 zł,43 m²,15 700 zł/m²,parter,4.0,2,2022,w garażu podziemnym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24735818.html","Mieszkanie, ul. Wyszyńskiego","Wyszyńskiego, Rżąka, Kraków, małopolskie",769 000 zł,"55,39 m²","13 883,37 zł/m²",parter,5.0,3,2020,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24608565.html","Mieszkanie, ul. Sas-Zubrzyckiego","Sas-Zubrzyckiego, Wola Duchacka, Kraków, małopolskie",777 000 zł,62 m²,"12 532,26 zł/m²",10,11.0,3,1980,tak,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-w-zabudowie/24783499.html","Mieszkanie, ul. Masarska","Masarska, Kazimierz, Kraków, małopolskie",769 000 zł,"40,50 m²","18 987,65 zł/m²",parter,5.0,3,2005,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24612783.html",Mieszkanie,"Osiedle Kombatantów, Nowa Huta, Kraków, małopolskie",710 000 zł,"47,43 m²","14 969,43 zł/m²",8,10.0,3,1982,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24771621.html","Kawalerka, ul. Cieplińskiego","Cieplińskiego, Olsza, Kraków, małopolskie",525 000 zł,"27,36 m²","19 188,60 zł/m²",3,10.0,1,1980,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24783363.html","Mieszkanie, ul. Powstańców","Powstańców, Prądnik Czerwony, Kraków, małopolskie",675 000 zł,45 m²,15 000 zł/m²,2,13.0,3,1975,tak,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24747450.html","Mieszkanie, ul. Koletek","Koletek, Wawel, Kraków, małopolskie",1 360 000 zł,"41,27 m²","32 953,72 zł/m²",parter,4.0,2,1900,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24764240.html","Mieszkanie, ul. Sławka","Sławka, Dzielnica XI Podgórze Duchackie, Kraków, małopolskie",999 000 zł,"69,12 m²","14 453,12 zł/m²",3,8.0,4,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard,przy-lesie/24783410.html","Apartament, ul. Pękowicka","Pękowicka, Prądnik Biały, Kraków, małopolskie",765 000 zł,46 m²,"16 630,43 zł/m²",1,3.0,2,2019,tak,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24783159.html","Mieszkanie, ul. Grzegórzecka","Grzegórzecka, Grzegórzki, Kraków, małopolskie",1 279 900 zł,"61,10 m²","20 947,63 zł/m²",1,5.0,3,2015,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24777981.html","Mieszkanie, ul. Przyzby","Przyzby, Ruczaj, Kraków, małopolskie",800 000 zł,"57,24 m²","13 976,24 zł/m²",1,3.0,3,2024,przynależne na terenie ogrodzonym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24378410.html","Apartament, ul. Przybyszewskiego","Przybyszewskiego, Krowodrza, Kraków, małopolskie",2 032 280 zł,"96,90 m²","20 972,96 zł/m²",parter,3.0,4,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nad-rzeka/24630993.html",Mieszkanie,"Saska, Dzielnica XIII Podgórze, Kraków, małopolskie",649 000 zł,"39,50 m²","16 430,38 zł/m²",4,5.0,2,2023,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24567614.html","Mieszkanie, ul. Kamieńskiego","Kamieńskiego, Wola Duchacka, Kraków, małopolskie",999 000 zł,"68,96 m²","14 486,66 zł/m²",5,8.0,4,2023,-,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24782945.html","Apartament, ul. Wrocławska","Wrocławska, Krowodrza, Kraków, małopolskie",589 000 zł,"24,15 m²","24 389,23 zł/m²",parter,6.0,1,2018,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24698862.html","Mieszkanie, ul. Na Błonie","Na Błonie, Bronowice Małe, Kraków, małopolskie",769 000 zł,"54,86 m²","14 017,50 zł/m²",6,10.0,3,1974,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24526981.html","Mieszkanie, ul. Pszczelna","Pszczelna 38, Ruczaj, Kraków, małopolskie",792 636 zł,"50,81 m²",15 600 zł/m²,parter,3.0,3,2024,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24260233.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",579 000 zł,"45,09 m²","12 840,98 zł/m²",4,4.0,2,2023,garaż w bryle budynku,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24777723.html","Apartament, ul. Niezapominajek","Niezapominajek, Wola Justowska, Kraków, małopolskie",1 326 100 zł,"74,50 m²",17 800 zł/m²,1,2.0,4,2007,garaż,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24754805.html","Mieszkanie, ul. Dzielskiego","Dzielskiego, Śródmieście, Kraków, małopolskie",760 000 zł,"52,30 m²","14 531,55 zł/m²",3,4.0,3,1973,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24599571.html","Mieszkanie, ul. Przybyszewskiego","Przybyszewskiego, Dzielnica VI Bronowice, Kraków, małopolskie",1 898 723 zł,"99,15 m²","19 150,01 zł/m²",1,3.0,4,2023,w garażu podziemnym,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/23030902.html","Mieszkanie, ul. 28 Lipca 1943","28 Lipca 1943, Wola Justowska, Kraków, małopolskie",2 779 000 zł,139 m²,"19 992,81 zł/m²",1,2.0,3,2021,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24704716.html",Mieszkanie,"Kolorowe, Kraków, małopolskie",699 000 zł,52 m²,"13 442,31 zł/m²",parter,3.0,2,1959,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24748976.html","Mieszkanie, ul. Wyżynna","Wyżynna, Kurdwanów, Kraków, małopolskie",990 000 zł,"82,29 m²","12 030,62 zł/m²",1,1.0,3,2013,garaż,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24760587.html",Mieszkanie Kraków,"Czyżyny, Kraków, małopolskie",850 000 zł,"64,73 m²","13 131,47 zł/m²",3,8.0,3,-,tak,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24762986.html",Mieszkanie,"Rydlówka, Dzielnica XIII Podgórze, Kraków, małopolskie",918 300 zł,"53,50 m²","17 164,49 zł/m²",2,4.0,3,2024,parking publiczny / na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24712337.html","Apartament, ul. Pana Tadeusza","Pana Tadeusza, Zabłocie, Kraków, małopolskie",812 210 zł,"39,62 m²",20 500 zł/m²,4,,2,2024,garaż,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24743906.html","Mieszkanie, ul. Klimeckiego","Klimeckiego, Dzielnica XIII Podgórze, Kraków, małopolskie",1 489 000 zł,77 m²,"19 337,66 zł/m²",1,6.0,4,2023,w garażu podziemnym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24781823.html",Mieszkanie,"Banacha, Górka Narodowa, Kraków, małopolskie",883 200 zł,64 m²,13 800 zł/m²,3,5.0,3,2022,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,nad-rzeka/24741026.html","Mieszkanie, ul. Józefińska","Józefińska, Podgórze, Kraków, małopolskie",599 000 zł,"33,70 m²","17 774,48 zł/m²",3,3.0,2,-,parking publiczny / na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24781601.html",Mieszkanie,"Gwieździsta, Dzielnica XIII Podgórze, Kraków, małopolskie",950 000 zł,70 m²,13 571 zł/m²,1,4.0,3,2010,w garażu podziemnym,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24605294.html","Apartament, ul. Szafrana","Szafrana, Podgórze, Kraków, małopolskie",1 195 000 zł,"66,53 m²","17 961,82 zł/m²",4,6.0,3,2014,parking publiczny / na ulicy,wtórny,"własność, księga wieczysta"
"https://krakow.nieruchomosci-online.pl/mieszkanie,nad-rzeka/24781154.html","Mieszkanie, ul. Armii Krajowej","Armii Krajowej, Bronowice, Kraków, małopolskie",610 000 zł,"35,25 m²","17 304,96 zł/m²",13,15.0,2,1980,garaż,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24781857.html","Mieszkanie, ul. Wileńska","Wileńska, Olsza, Kraków, małopolskie",695 000 zł,48 m²,14 479 zł/m²,3,3.0,2,1930,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24673538.html",Mieszkanie Kraków,"Kliny Zacisze, Kraków, małopolskie",735 000 zł,52 m²,"14 134,62 zł/m²",1,5.0,2,2022,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24141389.html","Mieszkanie, ul. Warszauera","Warszauera, Stare Miasto, Kraków, małopolskie",1 195 000 zł,"73,50 m²",16 259 zł/m²,parter,3.0,3,1960,przynależne na ulicy,wtórny,własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24781599.html",Mieszkanie,"Kiełkowskiego, Dzielnica XIII Podgórze, Kraków, małopolskie",890 000 zł,63 m²,14 127 zł/m²,2,3.0,2,2000,garaż wolnostojący,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24367009.html","Mieszkanie, ul. Władysława Łokietka","Władysława Łokietka, Krowodrza, Kraków, małopolskie",1 020 000 zł,61 m²,"16 721,31 zł/m²",parter,4.0,2,1936,-,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24781606.html","Mieszkanie, ul. Nowosądecka","Nowosądecka, Kurdwanów, Kraków, małopolskie",745 000 zł,50 m²,14 900 zł/m²,3,4.0,2,1999,parking publiczny / na ulicy,wtórny,
"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24765968.html","Mieszkanie, ul. Magnolii","Magnolii, Dzielnica XIII Podgórze, Kraków, małopolskie",868 832 zł,"57,16 m²",15 200 zł/m²,parter,3.0,3,2024,garaż wolnostojący,pierwotny (zobacz inne nowe mieszkania w Krakowie),
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24551371.html",Mieszkanie Kraków,"Bielany, Kraków, małopolskie",950 000 zł,"97,42 m²","9 751,59 zł/m²",parter,1.0,4,2022,tak,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24648366.html","Mieszkanie, ul. Armii Krajowej","Armii Krajowej, Krowodrza, Kraków, małopolskie",570 000 zł,34 m²,"16 764,71 zł/m²",parter,15.0,2,1958,-,wtórny,spółdzielcze własnościowe
"https://krakow.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24565087.html","Apartament, ul. Tyniecka","Tyniecka, Dębniki, Kraków, małopolskie",1 799 999 zł,"141,91 m²","12 684,09 zł/m²",parter,2.0,4,2023,przynależne na ulicy,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
"https://krakow.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24416506.html",Mieszkanie,"Bonarka, Kraków, małopolskie",696 758 zł,"35,77 m²","19 478,84 zł/m²",3,5.0,1,2023,tak,pierwotny (zobacz inne nowe mieszkania w Krakowie),własność
